ZIP,ZIPType,CityName,StateAbbr,ZCTA_USE
02669,P,West Chatham,MA,02669
02670,S,West Dennis,MA,02670
02671,S,West Harwich,MA,02671
02672,P,West Hyannisport,MA,02672
02673,S,West Yarmouth,MA,02673
02675,S,Yarmouth Port,MA,02675
02702,S,Assonet,MA,02702
02703,S,Attleboro,MA,02703
02712,P,Chartley,MA,02766
02713,P,Cuttyhunk,MA,02713
02714,P,Dartmouth,MA,02748
02715,S,Dighton,MA,02715
02717,S,East Freetown,MA,02717
02718,S,East Taunton,MA,02718
02719,S,Fairhaven,MA,02719
02720,S,Fall River,MA,02720
02721,S,Fall River,MA,02721
02722,P,Fall River,MA,02720
02723,S,Fall River,MA,02723
02724,S,Fall River,MA,02724
02725,S,Somerset,MA,02725
02726,S,Somerset,MA,02726
02738,S,Marion,MA,02738
02739,S,Mattapoisett,MA,02739
02740,S,New Bedford,MA,02740
02741,P,New Bedford,MA,02740
02742,P,New Bedford,MA,02740
02743,S,Acushnet,MA,02743
02744,S,New Bedford,MA,02744
02745,S,New Bedford,MA,02745
02746,S,New Bedford,MA,02746
02747,S,North Dartmouth,MA,02747
02748,S,South Dartmouth,MA,02748
02760,S,North Attleboro,MA,02760
02761,P,North Attleboro,MA,02760
02762,S,Plainville,MA,02762
02763,S,Attleboro Falls,MA,02763
02764,S,North Dighton,MA,02764
02766,S,Norton,MA,02766
02767,S,Raynham,MA,02767
02768,P,Raynham Center,MA,02767
02769,S,Rehoboth,MA,02769
02770,S,Rochester,MA,02770
02771,S,Seekonk,MA,02771
02777,S,Swansea,MA,02777
02779,S,Berkley,MA,02779
02780,S,Taunton,MA,02780
02783,U,Taunton,MA,02379
02790,S,Westport,MA,02790
02791,P,Westport Point,MA,02791
02801,P,Adamsville,RI,02837
02802,P,Albion,RI,02802
02804,S,Ashaway,RI,02804
02806,S,Barrington,RI,02806
02807,P,Block Island,RI,02807
02808,S,Bradford,RI,02808
02809,S,Bristol,RI,02809
02812,S,Carolina,RI,02812
02813,S,Charlestown,RI,02813
02814,S,Chepachet,RI,02814
02815,S,Clayville,RI,02815
02816,S,Coventry,RI,02816
02817,S,West Greenwich,RI,02817
02818,S,East Greenwich,RI,02818
02822,S,Exeter,RI,02822
02823,P,Fiskeville,RI,02831
02824,P,Forestdale,RI,02896
02825,S,Foster,RI,02825
02826,P,Glendale,RI,02826
02827,S,Greene,RI,02827
02828,S,Greenville,RI,02828
02829,P,Harmony,RI,02814
02830,S,Harrisville,RI,02830
02831,S,Hope,RI,02831
02832,S,Hope Valley,RI,02832
02833,S,Hopkinton,RI,02833
02835,S,Jamestown,RI,02835
02836,S,Kenyon,RI,02836
02837,S,Little Compton,RI,02837
02838,S,Manville,RI,02838
02839,S,Mapleville,RI,02839
02840,S,Newport,RI,02840
02841,S,Newport,RI,02841
02842,S,Middletown,RI,02842
02852,S,North Kingstown,RI,02852
02857,S,North Scituate,RI,02857
02858,S,Oakland,RI,02858
02859,S,Pascoag,RI,02859
02860,S,Pawtucket,RI,02860
02861,S,Pawtucket,RI,02861
02862,P,Pawtucket,RI,02860
02863,S,Central Falls,RI,02863
02864,S,Cumberland,RI,02864
02865,S,Lincoln,RI,02865
02871,S,Portsmouth,RI,02871
02872,P,Prudence Island,RI,02872
02873,P,Rockville,RI,02873
02874,S,Saunderstown,RI,02874
02875,S,Shannock,RI,02875
02876,S,Slatersville,RI,02876
02877,S,Slocum,RI,02822
02878,S,Tiverton,RI,02878
02879,S,Wakefield,RI,02879
02880,P,Wakefield,RI,02879
02881,S,Kingston,RI,02881
02882,S,Narragansett,RI,02882
02883,P,Peace Dale,RI,02879
02885,S,Warren,RI,02885
02886,S,Warwick,RI,02886
02887,P,Warwick,RI,02886
02888,S,Warwick,RI,02888
02889,S,Warwick,RI,02889
02891,S,Westerly,RI,02891
02892,S,West Kingston,RI,02892
02893,S,West Warwick,RI,02893
02894,S,Wood River Junction,RI,02894
02895,S,Woonsocket,RI,02895
02896,S,North Smithfield,RI,02896
02898,S,Wyoming,RI,02898
02901,P,Providence,RI,02903
02902,U,Providence,RI,02903
02903,S,Providence,RI,02903
02904,S,Providence,RI,02904
02905,S,Providence,RI,02905
02906,S,Providence,RI,02906
02907,S,Providence,RI,02907
02908,S,Providence,RI,02908
02909,S,Providence,RI,02909
02910,S,Cranston,RI,02910
02911,S,North Providence,RI,02911
02912,U,Providence,RI,02912
02914,S,East Providence,RI,02914
02915,S,Riverside,RI,02915
02916,S,Rumford,RI,02916
02917,S,Smithfield,RI,02917
02918,U,Providence,RI,02903
02919,S,Johnston,RI,02919
02920,S,Cranston,RI,02920
02921,S,Cranston,RI,02921
02940,P,Providence,RI,02904
03031,S,Amherst,NH,03031
03032,S,Auburn,NH,03032
03033,S,Brookline,NH,03033
03034,S,Candia,NH,03034
03036,S,Chester,NH,03036
03037,S,Deerfield,NH,03037
03038,S,Derry,NH,03038
03040,P,East Candia,NH,03034
03041,P,East Derry,NH,03038
03042,S,Epping,NH,03042
03043,S,Francestown,NH,03043
03044,S,Fremont,NH,03044
03045,S,Goffstown,NH,03045
03046,S,Dunbarton,NH,03046
03047,S,Greenfield,NH,03047
03048,S,Greenville,NH,03048
03049,S,Hollis,NH,03049
03051,S,Hudson,NH,03051
03052,S,Litchfield,NH,03052
03053,S,Londonderry,NH,03053
03054,S,Merrimack,NH,03054
03055,S,Milford,NH,03055
03057,S,Mont Vernon,NH,03057
03060,S,Nashua,NH,03060
03061,P,Nashua,NH,03060
03062,S,Nashua,NH,03062
03063,S,Nashua,NH,03063
03064,S,Nashua,NH,03064
03070,S,New Boston,NH,03070
03071,S,New Ipswich,NH,03071
03073,P,North Salem,NH,03079
03076,S,Pelham,NH,03076
03077,S,Raymond,NH,03077
03079,S,Salem,NH,03079
03082,S,Lyndeborough,NH,03082
03084,S,Temple,NH,03084
03086,S,Wilton,NH,03086
03087,S,Windham,NH,03087
03101,S,Manchester,NH,03101
03102,S,Manchester,NH,03102
03103,S,Manchester,NH,03103
03104,S,Manchester,NH,03104
03105,P,Manchester,NH,03104
03106,S,Hooksett,NH,03106
03107,U,Manchester,NH,03104
03108,P,Manchester,NH,03103
03109,S,Manchester,NH,03109
03110,S,Bedford,NH,03110
03111,U,Manchester,NH,03103
03215,P,Waterville Valley,NH,03215
03216,S,Andover,NH,03216
03217,S,Ashland,NH,03217
03218,S,Barnstead,NH,03218
03220,S,Belmont,NH,03220
03221,S,Bradford,NH,03221
03222,S,Bristol,NH,03222
03223,S,Campton,NH,03223
03224,S,Canterbury,NH,03224
03225,S,Center Barnstead,NH,03225
03226,S,Center Harbor,NH,03226
03227,S,Center Sandwich,NH,03227
03229,S,Contoocook,NH,03229
03230,S,Danbury,NH,03230
03231,P,East Andover,NH,03231
03233,S,Elkins,NH,03233
03234,S,Epsom,NH,03234
03235,S,Franklin,NH,03235
03237,S,Gilmanton,NH,03237
03238,P,Glencliff,NH,03238
03240,S,Grafton,NH,03240
03241,S,Hebron,NH,03241
03242,S,Henniker,NH,03242
03243,S,Hill,NH,03243
03244,S,Hillsborough,NH,03244
03245,S,Holderness,NH,03245
03246,S,Laconia,NH,03246
03247,P,Laconia,NH,03246
03249,S,Gilford,NH,03249
03251,S,Lincoln,NH,03251
03252,P,Lochmere,NH,03276
03253,S,Meredith,NH,03253
03254,S,Moultonborough,NH,03254
03255,S,Newbury,NH,03255
03256,S,New Hampton,NH,03256
03257,S,New London,NH,03257
03258,S,Chichester,NH,03258
03259,S,North Sandwich,NH,03259
03260,P,North Sutton,NH,03260
03261,S,Northwood,NH,03261
03262,S,North Woodstock,NH,03262
03263,S,Pittsfield,NH,03263
03264,S,Plymouth,NH,03264
03266,S,Rumney,NH,03266
03268,S,Salisbury,NH,03268
03269,S,Sanbornton,NH,03269
03272,P,South Newbury,NH,03255
03273,P,South Sutton,NH,03273
03274,P,Stinson Lake,NH,03266
03275,S,Suncook,NH,03275
03276,S,Tilton,NH,03276
03278,S,Warner,NH,03278
03279,S,Warren,NH,03279
03280,S,Washington,NH,03280
03281,S,Weare,NH,03281
03282,S,Wentworth,NH,03282
03284,S,Springfield,NH,03284
03285,S,Thornton,NH,03285
03287,S,Wilmot,NH,03287
03289,P,Winnisquam,NH,03220
03290,S,Nottingham,NH,03290
03291,S,West Nottingham,NH,03291
03293,P,Woodstock,NH,03293
03298,U,Tilton,NH,03253
03299,U,Tilton,NH,03253
03301,S,Concord,NH,03301
03302,P,Concord,NH,03301
03303,S,Concord,NH,03303
03304,S,Bow,NH,03304
03305,U,Concord,NH,03301
03307,S,Loudon,NH,03307
03431,S,Keene,NH,03431
03435,U,Keene,NH,03431
03440,S,Antrim,NH,03440
03441,S,Ashuelot,NH,03441
03442,S,Bennington,NH,03442
03443,S,Chesterfield,NH,03443
03444,S,Dublin,NH,03444
03445,S,Sullivan,NH,03445
03446,S,Swanzey,NH,03446
03447,S,Fitzwilliam,NH,03447
03448,S,Gilsum,NH,03448
03449,S,Hancock,NH,03449
03450,S,Harrisville,NH,03450
03451,S,Hinsdale,NH,03451
03452,S,Jaffrey,NH,03452
03455,S,Marlborough,NH,03455
03456,S,Marlow,NH,03456
03457,S,Nelson,NH,03457
03458,S,Peterborough,NH,03458
03461,S,Rindge,NH,03461
03462,S,Spofford,NH,03462
03464,S,Stoddard,NH,03464
03465,S,Troy,NH,03465
03466,S,West Chesterfield,NH,03466
03467,S,Westmoreland,NH,03467
03468,P,West Peterborough,NH,03458
03469,P,West Swanzey,NH,03446
03470,S,Winchester,NH,03470
03561,S,Littleton,NH,03561
03570,S,Berlin,NH,03570
03574,S,Bethlehem,NH,03574
03575,P,Bretton Woods,NH,03575
03576,S,Colebrook,NH,03576
03579,S,Errol,NH,03579
03580,S,Franconia,NH,03580
03581,S,Gorham,NH,03581
03582,S,Groveton,NH,03582
03583,S,Jefferson,NH,03583
03584,S,Lancaster,NH,03584
03585,S,Lisbon,NH,03585
03586,S,Sugar Hill,NH,03586
03588,S,Milan,NH,03588
03589,P,Mount Washington,NH,03595
03590,S,North Stratford,NH,03590
03592,S,Pittsburg,NH,03592
03593,S,Randolph,NH,03593
03595,P,Twin Mountain,NH,03595
03597,P,West Stewartstown,NH,03597
03598,S,Whitefield,NH,03598
03601,S,Acworth,NH,03601
03602,S,Alstead,NH,03602
03603,S,Charlestown,NH,03603
03604,P,Drewsville,NH,03604
03605,S,Lempster,NH,03605
03607,S,South Acworth,NH,03607
03608,S,Walpole,NH,03608
03609,S,North Walpole,NH,03609
03740,S,Bath,NH,03740
03741,S,Canaan,NH,03741
03743,S,Claremont,NH,03743
03745,S,Cornish,NH,03745
03746,P,Cornish Flat,NH,03746
03748,S,Enfield,NH,03748
03749,P,Enfield Center,NH,03748
03750,S,Etna,NH,03750
03751,P,Georges Mills,NH,03751
03752,S,Goshen,NH,03752
03753,S,Grantham,NH,03753
03754,P,Guild,NH,03754
03755,S,Hanover,NH,03755
03756,P,Lebanon,NH,03766
03765,S,Haverhill,NH,03765
03766,S,Lebanon,NH,03766
03768,S,Lyme,NH,03768
03769,P,Lyme Center,NH,03768
03770,S,Meriden,NH,03770
03771,S,Monroe,NH,03771
03773,S,Newport,NH,03773
03774,S,North Haverhill,NH,03774
03777,S,Orford,NH,03777
03779,S,Piermont,NH,03779
03780,S,Pike,NH,03780
03781,S,Plainfield,NH,03781
03782,S,Sunapee,NH,03782
03784,S,West Lebanon,NH,03784
03785,S,Woodsville,NH,03785
03801,S,Portsmouth,NH,03801
03802,P,Portsmouth,NH,03801
03803,U,Portsmouth,NH,03801
03804,P,Portsmouth,NH,03904
03805,S,Newington,NH,03869
03809,S,Alton,NH,03809
03810,S,Alton Bay,NH,03810
03811,S,Atkinson,NH,03811
03812,S,Bartlett,NH,03812
03813,S,Center Conway,NH,03813
03814,S,Center Ossipee,NH,03814
03815,S,Center Strafford,NH,03884
03816,S,Center Tuftonboro,NH,03816
03817,S,Chocorua,NH,03817
03818,S,Conway,NH,03818
03819,S,Danville,NH,03819
03820,S,Dover,NH,03820
03821,P,Dover,NH,03820
03822,U,Dover,NH,03820
03823,S,Madbury,NH,03823
03824,S,Durham,NH,03824
03825,S,Barrington,NH,03825
03826,S,East Hampstead,NH,03826
03827,S,East Kingston,NH,03827
03830,S,East Wakefield,NH,03830
03832,P,Eaton Center,NH,03832
03833,S,Exeter,NH,03833
03835,S,Farmington,NH,03835
03836,S,Freedom,NH,03836
03837,S,Gilmanton Iron Works,NH,03837
03838,S,Glen,NH,03838
03839,S,Rochester,NH,03839
03840,S,Greenland,NH,03840
03841,S,Hampstead,NH,03841
03842,S,Hampton,NH,03842
03843,P,Hampton,NH,03842
03844,S,Hampton Falls,NH,03844
03845,S,Intervale,NH,03845
03846,S,Jackson,NH,03846
03847,P,Kearsarge,NH,03847
03848,S,Kingston,NH,03848
03849,S,Madison,NH,03849
03850,P,Melvin Village,NH,03850
03851,S,Milton,NH,03851
03852,S,Milton Mills,NH,03852
03853,S,Mirror Lake,NH,03853
03854,P,New Castle,NH,03854
03855,S,New Durham,NH,03855
03856,S,Newfields,NH,03856
03857,S,Newmarket,NH,03857
03858,S,Newton,NH,03858
03859,P,Newton Junction,NH,03858
03860,S,North Conway,NH,03860
03861,S,Lee,NH,03861
03862,S,North Hampton,NH,03862
03864,S,Ossipee,NH,03864
03865,S,Plaistow,NH,03865
03866,P,Rochester,NH,03867
03867,S,Rochester,NH,03867
03868,S,Rochester,NH,03868
03869,S,Rollinsford,NH,03869
03870,S,Rye,NH,03870
03871,P,Rye Beach,NH,03871
03872,S,Sanbornville,NH,03872
03873,S,Sandown,NH,03873
03874,S,Seabrook,NH,03874
03875,S,Silver Lake,NH,03875
03878,S,Somersworth,NH,03878
03882,S,Effingham,NH,03882
03883,S,South Tamworth,NH,03883
03884,S,Strafford,NH,03884
03885,S,Stratham,NH,03885
03886,S,Tamworth,NH,03886
03887,S,Union,NH,03887
03890,S,West Ossipee,NH,03890
03894,S,Wolfeboro,NH,03894
03896,P,Wolfeboro Falls,NH,03894
03897,S,Wonalancet,NH,03886
03901,S,Berwick,ME,03901
03902,S,Cape Neddick,ME,03902
03903,S,Eliot,ME,03903
03904,S,Kittery,ME,03904
03905,S,Kittery Point,ME,03905
03906,S,North Berwick,ME,03906
03907,S,Ogunquit,ME,03907
03908,S,South Berwick,ME,03908
03909,S,York,ME,03909
03910,P,York Beach,ME,03910
03911,P,York Harbor,ME,03911
04001,S,Acton,ME,04001
04002,S,Alfred,ME,04002
04003,S,Bailey Island,ME,04003
04004,P,Bar Mills,ME,04093
04005,S,Biddeford,ME,04005
04006,P,Biddeford Pool,ME,04006
04007,P,Biddeford,ME,04005
04008,S,Bowdoinham,ME,04008
04009,S,Bridgton,ME,04009
04010,S,Brownfield,ME,04010
04011,S,Brunswick,ME,04011
04013,S,Bustins Island,ME,04032
04014,P,Cape Porpoise,ME,04046
04015,S,Casco,ME,04015
04016,P,Center Lovell,ME,04051
04017,S,Chebeague Island,ME,04017
04019,P,Cliff Island,ME,04019
04020,S,Cornish,ME,04020
04021,S,Cumberland Center,ME,04021
04022,S,Denmark,ME,04022
04024,S,East Baldwin,ME,04024
04027,S,Lebanon,ME,04027
04028,P,East Parsonsfield,ME,04047
04029,S,Sebago,ME,04029
04030,S,East Waterboro,ME,04030
04032,S,Freeport,ME,04032
04033,U,Freeport,ME,04032
04034,U,Freeport,ME,04032
04037,S,Fryeburg,ME,04037
04038,S,Gorham,ME,04038
04039,S,Gray,ME,04039
04040,S,Harrison,ME,04040
04041,S,Hiram,ME,04041
04042,S,Hollis Center,ME,04042
04043,S,Kennebunk,ME,04043
04046,S,Kennebunkport,ME,04046
04047,S,Parsonsfield,ME,04047
04048,S,Limerick,ME,04048
04049,S,Limington,ME,04049
04050,S,Long Island,ME,04050
04051,S,Lovell,ME,04051
04054,P,Moody,ME,04090
04055,S,Naples,ME,04055
04056,P,Newfield,ME,04056
04057,P,North Bridgton,ME,04057
04061,S,North Waterboro,ME,04061
04062,S,Windham,ME,04062
04063,P,Ocean Park,ME,04063
04064,S,Old Orchard Beach,ME,04064
04066,S,Orrs Island,ME,04066
04068,S,Porter,ME,04068
04069,S,Pownal,ME,04069
04070,P,Scarborough,ME,04074
04071,S,Raymond,ME,04071
04072,S,Saco,ME,04072
04073,S,Sanford,ME,04073
04074,S,Scarborough,ME,04074
04076,S,Shapleigh,ME,04076
04077,P,South Casco,ME,04015
04078,P,South Freeport,ME,04032
04079,S,Harpswell,ME,04079
04082,P,South Windham,ME,04062
04083,S,Springvale,ME,04083
04084,S,Standish,ME,04084
04085,S,Steep Falls,ME,04085
04086,S,Topsham,ME,04086
04087,S,Waterboro,ME,04087
04088,S,Waterford,ME,04088
04090,S,Wells,ME,04090
04091,S,West Baldwin,ME,04091
04092,S,Westbrook,ME,04092
04093,S,Buxton,ME,04093
04094,P,West Kennebunk,ME,04043
04095,S,West Newfield,ME,04095
04096,S,Yarmouth,ME,04096
04097,S,North Yarmouth,ME,04097
04098,P,Westbrook,ME,04092
04101,S,Portland,ME,04101
04102,S,Portland,ME,04102
04103,S,Portland,ME,04103
04104,P,Portland,ME,04101
04105,S,Falmouth,ME,04105
04106,S,South Portland,ME,04106
04107,S,Cape Elizabeth,ME,04107
04108,S,Peaks Island,ME,04108
04109,S,Portland,ME,04109
04110,S,Cumberland Foreside,ME,04110
04112,P,Portland,ME,04101
04116,P,South Portland,ME,04101
04122,U,Portland,ME,04102
04123,U,Portland,ME,04102
04124,U,Portland,ME,04102
04210,S,Auburn,ME,04210
04211,P,Auburn,ME,04210
04212,P,Auburn,ME,04210
04216,S,Andover,ME,04216
04217,S,Bethel,ME,04217
04219,S,Bryant Pond,ME,04219
04220,S,Buckfield,ME,04220
04221,S,Canton,ME,04221
04222,S,Durham,ME,04222
04223,P,Danville,ME,04210
04224,S,Dixfield,ME,04224
04225,S,Dryden,ME,04294
04226,S,East Andover,ME,04226
04227,P,East Dixfield,ME,04227
04228,S,East Livermore,ME,04228
04230,P,East Poland,ME,04274
04231,S,Stoneham,ME,04231
04234,P,East Wilton,ME,04234
04236,S,Greene,ME,04236
04237,S,Hanover,ME,04237
04238,S,Hebron,ME,04238
04239,S,Jay,ME,04239
04240,S,Lewiston,ME,04240
04241,P,Lewiston,ME,04240
04243,P,Lewiston,ME,04240
04250,S,Lisbon,ME,04250
04252,S,Lisbon Falls,ME,04252
04253,S,Livermore,ME,04253
04254,S,Livermore Falls,ME,04254
04255,S,Greenwood,ME,04255
04256,S,Mechanic Falls,ME,04256
04257,S,Mexico,ME,04257
04258,S,Minot,ME,04258
04259,S,Monmouth,ME,04259
04260,S,New Gloucester,ME,04260
04261,S,Newry,ME,04261
04262,P,North Jay,ME,04239
04263,S,Leeds,ME,04263
04265,S,North Monmouth,ME,04265
04266,P,North Turner,ME,04282
04267,P,North Waterford,ME,04267
04268,S,Norway,ME,04268
04270,S,Oxford,ME,04270
04271,P,Paris,ME,04271
04274,S,Poland,ME,04274
04275,S,Roxbury,ME,04275
04276,S,Rumford,ME,04276
04280,S,Sabattus,ME,04280
04281,S,South Paris,ME,04281
04282,S,Turner,ME,04282
04284,S,Wayne,ME,04284
04285,S,Weld,ME,04285
04286,P,West Bethel,ME,04286
04287,S,Bowdoin,ME,04287
04288,P,West Minot,ME,04258
04289,S,West Paris,ME,04289
04290,S,Peru,ME,04290
04291,P,West Poland,ME,04274
04292,S,Sumner,ME,04292
04294,S,Wilton,ME,04294
04330,S,Augusta,ME,04330
04332,P,Augusta,ME,04330
04333,U,Augusta,ME,04330
04336,U,Augusta,ME,04330
04338,P,Augusta,ME,04330
04341,P,Coopers Mills,ME,04348
04342,S,Dresden,ME,04342
04343,P,East Winthrop,ME,04343
04344,S,Farmingdale,ME,04344
04345,S,Gardiner,ME,04345
04346,S,Randolph,ME,04346
04347,S,Hallowell,ME,04347
04348,S,Jefferson,ME,04348
04349,S,Kents Hill,ME,04349
04350,S,Litchfield,ME,04350
04351,S,Manchester,ME,04351
04352,S,Mount Vernon,ME,04352
04353,S,Whitefield,ME,04353
04354,S,Palermo,ME,04354
04355,S,Readfield,ME,04355
04357,S,Richmond,ME,04357
04358,S,South China,ME,04358
04359,P,South Gardiner,ME,04359
04360,S,Vienna,ME,04360
04363,S,Windsor,ME,04363
04364,S,Winthrop,ME,04364
04401,S,Bangor,ME,04401
04402,P,Bangor,ME,04401
04406,S,Abbot,ME,04406
04408,S,Aurora,ME,04408
04410,S,Bradford,ME,04410
04411,S,Bradley,ME,04411
04412,S,Brewer,ME,04412
04413,S,Brookton,ME,04413
04414,S,Brownville,ME,04414
04415,P,Brownville Junction,ME,04415
04416,S,Bucksport,ME,04416
04417,S,Burlington,ME,04417
04418,S,Greenbush,ME,04418
04419,S,Carmel,ME,04419
04420,U,Castine,ME,04421
04421,S,Castine,ME,04421
04422,S,Charleston,ME,04422
04424,S,Danforth,ME,04424
04426,S,Dover Foxcroft,ME,04426
04427,S,Corinth,ME,04427
04428,S,Eddington,ME,04428
04429,S,Holden,ME,04429
04430,S,East Millinocket,ME,04430
04431,P,East Orland,ME,04431
04434,S,Etna,ME,04434
04435,S,Exeter,ME,04435
04438,S,Frankfort,ME,04438
04441,S,Greenville,ME,04441
04442,S,Greenville Junction,ME,04442
04443,S,Guilford,ME,04443
04444,S,Hampden,ME,04444
04448,S,Howland,ME,04448
04449,S,Hudson,ME,04449
04450,S,Kenduskeag,ME,04450
04451,S,Kingman,ME,04451
04453,S,Lagrange,ME,04453
04454,P,Lambert Lake,ME,04454
04455,S,Lee,ME,04455
04456,S,Levant,ME,04456
04457,S,Lincoln,ME,04457
04459,S,Mattawamkeag,ME,04459
04460,S,Medway,ME,04460
04461,S,Milford,ME,04461
04462,S,Millinocket,ME,04462
04463,S,Milo,ME,04463
04464,S,Monson,ME,04464
04468,S,Old Town,ME,04468
04469,U,Orono,ME,04469
04471,S,Orient,ME,04471
04472,S,Orland,ME,04472
04473,S,Orono,ME,04473
04474,S,Orrington,ME,04474
04475,S,Passadumkeag,ME,04475
04476,S,Penobscot,ME,04476
04478,S,Rockwood,ME,04478
04479,S,Sangerville,ME,04479
04481,P,Sebec,ME,04481
04485,P,Shirley Mills,ME,04485
04487,S,Springfield,ME,04487
04488,S,Stetson,ME,04488
04489,P,Stillwater,ME,04489
04490,S,Topsfield,ME,04490
04491,P,Vanceboro,ME,04491
04492,S,Waite,ME,04492
04493,S,West Enfield,ME,04493
04495,S,Winn,ME,04495
04496,S,Winterport,ME,04496
04497,S,Wytopitlock,ME,04497
04530,S,Bath,ME,04530
04535,S,Alna,ME,04535
04537,S,Boothbay,ME,04537
04538,S,Boothbay Harbor,ME,04538
04539,S,Bristol,ME,04539
04541,S,Chamberlain,ME,04541
04543,S,Damariscotta,ME,04543
04544,S,East Boothbay,ME,04544
04547,S,Friendship,ME,04547
04548,S,Georgetown,ME,04548
04549,S,Isle of Springs,ME,04537
04551,S,Bremen,ME,04551
04553,S,Newcastle,ME,04553
04554,S,New Harbor,ME,04554
04555,S,Nobleboro,ME,04555
04556,S,Edgecomb,ME,04556
04558,S,Pemaquid,ME,04558
04562,S,Phippsburg,ME,04562
04563,S,Cushing,ME,04563
04564,S,Round Pond,ME,04564
04565,P,Sebasco Estates,ME,04562
04568,S,South Bristol,ME,04568
04570,P,Squirrel Island,ME,04570
04571,S,Trevett,ME,04571
04572,S,Waldoboro,ME,04572
04573,S,Walpole,ME,04573
04574,S,Washington,ME,04574
04575,P,West Boothbay Harbor,ME,04575
04576,S,Southport,ME,04576
04578,S,Wiscasset,ME,04578
04579,S,Woolwich,ME,04579
04605,S,Ellsworth,ME,04605
04606,S,Addison,ME,04606
04607,S,Gouldsboro,ME,04607
04609,S,Bar Harbor,ME,04609
04611,P,Beals,ME,04611
04612,S,Bernard,ME,04612
04613,S,Birch Harbor,ME,04613
04614,S,Blue Hill,ME,04614
04616,S,Brooklin,ME,04616
04617,S,Brooksville,ME,04617
04619,S,Calais,ME,04619
04622,S,Cherryfield,ME,04622
04623,S,Columbia Falls,ME,04623
04624,S,Corea,ME,04624
04625,P,Cranberry Isles,ME,04625
04626,S,Cutler,ME,04626
04627,S,Deer Isle,ME,04627
04628,S,Dennysville,ME,04628
04629,P,East Blue Hill,ME,04629
04630,S,East Machias,ME,04630
04631,S,Eastport,ME,04631
04634,S,Franklin,ME,04634
04635,P,Frenchboro,ME,04635
04637,P,Grand Lake Stream,ME,04637
04640,S,Hancock,ME,04640
04642,S,Harborside,ME,04642
04643,S,Harrington,ME,04643
04644,P,Hulls Cove,ME,04644
04645,P,Isle au Haut,ME,04645
04646,P,Islesford,ME,04646
04648,S,Jonesboro,ME,04648
04649,S,Jonesport,ME,04649
04650,S,Little Deer Isle,ME,04650
04652,S,Lubec,ME,04652
04653,S,Bass Harbor,ME,04653
04654,S,Machias,ME,04654
04655,S,Machiasport,ME,04655
04657,S,Meddybemps,ME,04657
04658,S,Milbridge,ME,04658
04660,S,Mount Desert,ME,04660
04662,P,Northeast Harbor,ME,04662
04664,S,Sullivan,ME,04664
04666,S,Pembroke,ME,04666
04667,S,Perry,ME,04667
04668,S,Princeton,ME,04668
04669,S,Prospect Harbor,ME,04669
04671,S,Robbinston,ME,04671
04672,P,Salsbury Cove,ME,04609
04673,S,Sargentville,ME,04673
04674,S,Seal Cove,ME,04674
04675,P,Seal Harbor,ME,04675
04676,S,Sedgwick,ME,04676
04677,S,Sorrento,ME,04677
04679,S,Southwest Harbor,ME,04679
04680,S,Steuben,ME,04680
04681,S,Stonington,ME,04681
04683,S,Sunset,ME,04683
04684,S,Surry,ME,04684
04685,S,Swans Island,ME,04685
04686,S,Wesley,ME,04686
04691,S,Whiting,ME,04691
04693,S,Winter Harbor,ME,04693
04694,S,Baileyville,ME,04694
04730,S,Houlton,ME,04730
04732,S,Ashland,ME,04732
04733,S,Benedicta,ME,04733
04734,P,Blaine,ME,04734
04735,S,Bridgewater,ME,04735
04736,S,Caribou,ME,04736
04737,S,Clayton Lake,ME,04441
04738,P,Crouseville,ME,04786
04739,S,Eagle Lake,ME,04739
04740,S,Easton,ME,04740
04741,P,Estcourt Station,ME,04741
04742,S,Fort Fairfield,ME,04742
04743,S,Fort Kent,ME,04743
04744,P,Fort Kent Mills,ME,04743
04745,S,Frenchville,ME,04745
04746,S,Grand Isle,ME,04746
04747,S,Island Falls,ME,04747
04750,S,Limestone,ME,04750
04751,U,Limestone,ME,04750
04756,S,Madawaska,ME,04756
04757,S,Mapleton,ME,04757
04758,S,Mars Hill,ME,04758
04760,S,Monticello,ME,04760
04761,P,New Limerick,ME,04761
04762,S,New Sweden,ME,04762
04763,S,Oakfield,ME,04763
04764,S,Oxbow,ME,04764
04765,S,Patten,ME,04765
04766,S,Perham,ME,04766
04768,S,Portage,ME,04768
04769,S,Presque Isle,ME,04769
04772,S,Saint Agatha,ME,04772
04773,S,Saint David,ME,04773
04774,S,Saint Francis,ME,04774
04775,P,Sheridan,ME,04732
04776,S,Sherman,ME,04776
04777,S,Stacyville,ME,04777
04779,S,Sinclair,ME,04779
04780,S,Smyrna Mills,ME,04780
04781,S,Wallagrass,ME,04781
04783,S,Stockholm,ME,04783
04785,S,Van Buren,ME,04785
04786,S,Washburn,ME,04786
04787,S,Westfield,ME,04787
04841,S,Rockland,ME,04841
04843,S,Camden,ME,04843
04846,P,Glen Cove,ME,04841
04847,S,Hope,ME,04847
04848,S,Islesboro,ME,04848
04849,S,Lincolnville,ME,04849
04850,P,Lincolnville Center,ME,04849
04851,P,Matinicus,ME,04851
04852,P,Monhegan,ME,04852
04853,S,North Haven,ME,04853
04854,S,Owls Head,ME,04854
04855,P,Port Clyde,ME,04855
